time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.4078128710524616,0.5135581041288304,16.41733395607429,0.08563534524512395,6.263411641077136,0.0,0.3995482991632887,0.7341040401957927,4.923143849291391,0.1263369889048924,0.01420628689506997,0.0,457.39011861885245,460.787426681698,459.67651201247406,459.04680713333084
2.520000000000002,0.43219416756677864,0.5594337447983964,16.716076704317512,0.09296245719834495,6.265312900006151,0.0,0.4129924277014965,0.7958113816164082,5.034364899930364,0.1119712985328348,0.053668973294252784,0.0,462.424386443805,465.523278175335,464.7055768258071,463.59067944848175
2.580000000000002,0.45736556457872424,0.6093351199665786,17.023310320009024,0.09974021906189545,6.268574497680717,0.0,0.42567037456298934,0.868248865085539,5.205885237534002,0.1148735486550285,0.055706808265026525,0.0,482.87965931596204,483.03508851125116,483.19979768077854,483.4287785139235
2.640000000000002,0.4831674169757543,0.6633476609022292,17.336972816511985,0.10668986980874529,6.27148492639925,0.0,0.4340841234276586,0.9327903162214968,5.24923390465931,0.11766858924927938,0.027469055844043654,0.0,447.2858827501593,444.9812297062529,445.88854319310127,446.12879732227856
2.700000000000002,0.5094326582555544,0.7214473483453133,17.653989191979367,0.1135196132398475,6.27330379483773,0.0,0.44124725287019534,1.0044998398405307,5.317544786133681,0.10477180559770784,0.035470819346057704,0.0,454.495587386318,455.1368296852455,454.74046941931516,453.717198748493
2.760000000000002,0.5360739208172162,0.7837962778879543,17.97348863400009,0.11988657250318102,6.275723754141465,0.0,0.44658507004108,1.0743449660855653,5.332258757850651,0.10867516452869189,0.04861441440941786,0.0,438.2128168164425,439.30505974590403,438.0784242699167,438.4129517914275
2.820000000000002,0.5629956115322097,0.8505772769631228,18.294894747180194,0.1267144390458279,6.278616636378491,0.0,0.4505232222282834,1.152279533826826,5.380921486584507,0.12245274425478113,0.047403330877815085,0.0,449.1578974972208,449.0610441561945,449.6942444380359,450.820309923939
2.880000000000002,0.5900957928932131,0.922120993132221,18.61885112408353,0.13425105558575723,6.281687387421506,0.0,0.4525351596982051,1.2331641296310645,5.417303803947593,0.13127126503930237,0.05782355515883549,0.0,447.0020224220627,447.85215382283474,445.3722718979571,446.1073205743458
2.940000000000002,0.6172545254892933,0.9984285572977606,18.943280768655193,0.14173662707182988,0.001905935651891788,0.0,0.4524603558178451,1.3110695508954928,5.396963708968432,0.1067360048297357,0.05445185272815638,0.0,430.00373218199263,429.72027523884395,429.092702997014,427.01881559755515
3.000000000000002,0.6443326018648012,1.080296870343313,19.27178770312554,0.14760013808859984,0.00718475963716525,0.0,0.4496251852155613,1.418435414667481,5.552341706589282,0.06567012474509921,0.11962076318037862,0.0,481.12648225339365,486.0405546953952,485.16664467323665,482.0797481618846
